snapped_at,price,market_cap,total_volume
2021-08-03 00:00:00 UTC,1.0003470270475785,52706979.87324264,868813.834662735
2021-08-04 00:00:00 UTC,1.001294939414086,52635050.19850832,1138450.2191720908
2021-08-05 00:00:00 UTC,1.0010071828344116,52884216.630511135,1184757.6370134943
2021-08-06 00:00:00 UTC,0.9989003225621965,52910378.33652597,1182085.0731765386
2021-08-07 00:00:00 UTC,1.0022381107424834,53029721.03485648,572417.9003286592
2021-08-08 00:00:00 UTC,0.9976750867361076,53403261.68323864,1043015.110518793
2021-08-09 00:00:00 UTC,1.0012924387554238,53050769.804268345,290749.1874451446
2021-08-10 00:00:00 UTC,1.0090400226004816,53141240.982533,1991184.3133135003
2021-08-11 00:00:00 UTC,0.9976486388423048,52848191.00280195,398375.446286585
2021-08-12 00:00:00 UTC,0.9981681608503072,53053830.6349068,321266.55189390434
2021-08-13 00:00:00 UTC,1.0012303364846635,53185495.61149153,783675.8197737666
2021-08-14 00:00:00 UTC,1.0026593127901158,53428532.099674314,1707935.7843413332
2021-08-15 00:00:00 UTC,0.9998033867478816,53653213.53482951,443118.4587645588
2021-08-16 00:00:00 UTC,1.008982287841499,54096922.96920407,1044750.1699794902
2021-08-17 00:00:00 UTC,0.996567947910624,53675092.92223016,529711.7399173293
2021-08-18 00:00:00 UTC,0.9999600564126991,53860732.54613354,523878.37132543395
2021-08-19 00:00:00 UTC,1.00029252393653,53733035.45302818,677780.5782364267
2021-08-20 00:00:00 UTC,1.0043826716148108,53913118.12354295,385514.3539254935
2021-08-21 00:00:00 UTC,1.0041316513361793,53969875.32496019,592855.9334195374
2021-08-22 00:00:00 UTC,0.9967412571700336,53530983.898343965,779594.6104217825
2021-08-23 00:00:00 UTC,1.0004837676436098,53773674.64836252,430698.53140209866
2021-08-24 00:00:00 UTC,0.9995097670467067,53841802.51198363,1098610.1223663464
2021-08-25 00:00:00 UTC,0.9980035110468194,53599940.27103213,382675.06274141616
2021-08-26 00:00:00 UTC,1.0046658479819228,53944088.58784914,1301975.9162178824
2021-08-27 00:00:00 UTC,1.0007997953986314,53735172.71383588,1009203.2071164828
2021-08-28 00:00:00 UTC,1.0008527872631172,53881758.280034885,1841781.5526622625
2021-08-29 00:00:00 UTC,1.0025151471505789,54379164.66603707,1110844.9334572654
2021-08-30 00:00:00 UTC,1.0017284058493452,54273288.26683385,366574.8629178811
2021-08-31 00:00:00 UTC,1.0065481853121085,56134455.27658372,5280807.687241962
2021-09-01 00:00:00 UTC,1.005793415498363,57282796.3482975,1849762.999301916
2021-09-02 00:00:00 UTC,1.012672732880323,57206653.40144718,723022.735891114
2021-09-03 00:00:00 UTC,1.0024643009589385,57744342.722149536,178018.90426905954
2021-09-04 00:00:00 UTC,1.0029674383592078,58222830.794199124,237748.07782663917
2021-09-05 00:00:00 UTC,1.0056129549673483,58573507.96115605,469249.9573156241
2021-09-06 00:00:00 UTC,1.0068589462481594,59119740.66485859,218400.798762874
2021-09-07 00:00:00 UTC,1.0151562252442317,59029998.56216128,182711.1529700891
2021-09-08 00:00:00 UTC,1.008235866688284,58589600.89200282,774582.9107047736
2021-09-09 00:00:00 UTC,0.9990822058241026,58077739.68460601,541657.6140319114
2021-09-10 00:00:00 UTC,1.0185733900473737,58648783.4749953,1753113.8794029693
2021-09-11 00:00:00 UTC,1.010202891198072,57876997.007716686,4539941.307551956
2021-09-12 00:00:00 UTC,1.0078801659616277,59514111.94751029,915712.0395896129
2021-09-13 00:00:00 UTC,1.0051063545771728,60341117.892234296,1249155.6195495327
2021-09-14 00:00:00 UTC,1.0020697368562357,60336081.05760359,1265002.259237981
2021-09-15 00:00:00 UTC,1.0019795408307393,60482790.42169,753574.137912675
2021-09-16 00:00:00 UTC,1.0011637121134058,60546271.70648827,567574.516726425
2021-09-17 00:00:00 UTC,1.0047942083780868,61054333.10755956,1081256.1166752018
2021-09-18 00:00:00 UTC,1.0059514796478697,61320787.42270897,1333686.8825159124
2021-09-19 00:00:00 UTC,1.0027841744877457,62068996.758234106,794997.9033744963
2021-09-20 00:00:00 UTC,1.0076574525658706,64243959.47435136,2565317.6781143337
2021-09-21 00:00:00 UTC,1.0021060366803407,64293065.43344438,4135346.1611635014
2021-09-22 00:00:00 UTC,1.0108686473358413,67299673.9611275,2998441.4661026536
2021-09-23 00:00:00 UTC,1.0087750344401885,68915863.95289953,7371568.85081542
2021-09-24 00:00:00 UTC,1.0095108422035293,72334697.54289962,5598922.3871230865
2021-09-25 00:00:00 UTC,1.0119332872798634,76861660.08626641,5509216.48320084
2021-09-26 00:00:00 UTC,1.0088862842615876,80264046.84757659,2891995.716012436
2021-09-27 00:00:00 UTC,1.0107662317184054,82047151.95541476,3583861.42348412
2021-09-28 00:00:00 UTC,1.005292268418145,83784776.66063508,2600077.2920939783
2021-09-29 00:00:00 UTC,1.0028107536886828,84318678.84281671,1822436.3730337925
2021-09-30 00:00:00 UTC,1.0098470460528766,85694902.3728642,1261983.5452670776
2021-10-01 00:00:00 UTC,1.004121231257809,85886853.75115114,1813611.409492038
2021-10-02 00:00:00 UTC,1.0070963417592218,86683254.57386391,2169562.1599688553
2021-10-03 00:00:00 UTC,1.0112712169338054,88628812.1514383,2256887.4617138635
2021-10-04 00:00:00 UTC,1.0110358846434844,90125210.81875485,1442952.834283966
2021-10-05 00:00:00 UTC,1.0115214813220883,91131741.33568732,1320734.9033641666
2021-10-06 00:00:00 UTC,1.0083226077031793,91502588.74411614,1219239.2520292047
2021-10-07 00:00:00 UTC,1.007384580923257,91922574.43955378,2572993.4990732856
2021-10-08 00:00:00 UTC,1.0062125824026198,92353286.06583235,2858250.375604754
2021-10-09 00:00:00 UTC,1.003096666497151,92394988.6353397,930010.5729736197
2021-10-10 00:00:00 UTC,1.00584771485812,92725015.51623428,912661.3946710937
2021-10-11 00:00:00 UTC,1.0021990674097059,92489276.515918,447428.8879872015
2021-10-12 00:00:00 UTC,1.0038425890762872,92896099.52560376,769001.1661291134
2021-10-13 00:00:00 UTC,1.000394302004297,92554932.07615359,1235958.8991338213
2021-10-14 00:00:00 UTC,1.0046453890576155,92808721.99649219,1218994.9877350954
